SubDirectory,file_name,image_hash,fold
Type_3,5749.jpg,cced,3
Type_3,4548.jpg,cced,3
Type_3,4676.jpg,cced,3
Type_3,5354.jpg,cced,3
Type_3,5185.jpg,cced,3
Type_3,5587.jpg,cced,3
Type_3,5514.jpg,cced,3
Type_1,13.jpg,cced,3
Type_2,4458.jpg,cced,3
Type_2,6847.jpg,cced,3
Type_3,2352.jpg,cced,3
Type_3,4549.jpg,ccee,3
Type_3,2988.jpg,ccee,3
Type_3,4603.jpg,ccee,3
Type_3,4503.jpg,ccee,3
train/Type_2,1173.jpg,ccee,3
Type_3,4761.jpg,ccee,3
train/Type_2,990.jpg,ccee,3
Type_1,1568.jpg,ccee,3
train/Type_3,405.jpg,ccee,3
Type_3,4363.jpg,ccee,3
train/Type_1,1100.jpg,ccee,3
Type_2,2608.jpg,ccee,3
Type_2,2958.jpg,ccee,3
Type_2,2370.jpg,ccee,3
Type_2,1520.jpg,ccee,3
Type_2,1296.jpg,ccee,3
Type_2,2130.jpg,ccee,3
Type_2,3939.jpg,ccee,3
train/Type_3,1367.jpg,ccee,3
Type_1,4377.jpg,ccee,3
Type_2,6551.jpg,ccee,3
Type_3,5247.jpg,ccee,3
Type_3,2879.jpg,ccee,3
Type_3,5835.jpg,ccee,3
train/Type_2,1298.jpg,ccee,3
Type_2,3148.jpg,ccee,3
Type_3,5108.jpg,ccee,3
Type_2,1023.jpg,ccee,3
Type_3,4502.jpg,ccee,3
Type_3,4342.jpg,ccee,3
Type_2,410.jpg,ccee,3
Type_3,4365.jpg,ccee,3
Type_3,4858.jpg,ccef,3
Type_2,4525.jpg,ccef,3
Type_2,6190.jpg,ccef,3
Type_1,4512.jpg,ccef,3
Type_3,4853.jpg,ccef,3
Type_2,3301.jpg,ccef,3
Type_3,3954.jpg,ccef,3
Type_2,4863.jpg,ccef,3
Type_3,3325.jpg,ccef,3
Type_3,4611.jpg,ccef,3
train/Type_3,916.jpg,ccf2,3
Type_2,3520.jpg,ccf3,3
Type_3,5337.jpg,ccf5,3
Type_2,4247.jpg,ccf5,3
Type_2,5371.jpg,ccf5,3
Type_2,4131.jpg,ccf5,3
Type_2,4681.jpg,ccf5,3
train/Type_2,988.jpg,ccf5,3
Type_3,4509.jpg,ccf5,3
Type_2,4137.jpg,ccf7,3
Type_2,1458.jpg,ccf9,3
Type_1,942.jpg,ccf9,3
Type_1,569.jpg,ccf9,3
Type_3,1100.jpg,ccfb,3
train/Type_3,200.jpg,ccfc,3
Type_1,3634.jpg,ccfc,3
train/Type_3,1235.jpg,ccfc,3
train/Type_3,909.jpg,ccfd,3
Type_3,5186.jpg,ccfd,3
train/Type_3,263.jpg,ccfd,3
Type_2,2329.jpg,ccfd,3
Type_2,4276.jpg,ccfd,3
Type_3,82.jpg,ccfd,3
Type_2,696.jpg,ccfd,3
Type_2,4680.jpg,ccfd,3
Type_3,769.jpg,ccfd,3
Type_2,4567.jpg,ccfd,3
Type_1,3950.jpg,ccfe,3
Type_1,1141.jpg,ccfe,3
Type_1,623.jpg,ccfe,3
train/Type_1,1179.jpg,ccfe,3
Type_2,4519.jpg,ccfe,3
Type_3,4462.jpg,ccfe,3
train/Type_1,1194.jpg,ccff,3
train/Type_2,385.jpg,ccff,3
Type_3,1206.jpg,ccff,3
Type_3,6042.jpg,ccff,3
Type_3,4994.jpg,cd00,3
Type_1,116.jpg,cd18,3
train/Type_2,460.jpg,cd1c,3
Type_1,3877.jpg,cd33,3
Type_2,6912.jpg,cd38,3
Type_2,3015.jpg,cd39,3
Type_2,2781.jpg,cd3c,3
train/Type_3,1410.jpg,cd3c,3
train/Type_2,959.jpg,cd3c,3
Type_2,3268.jpg,cd3c,3
Type_1,2471.jpg,cd3d,3
train/Type_3,465.jpg,cd4c,3
Type_1,3368.jpg,cd4c,3
Type_1,1541.jpg,cd4c,3
Type_2,3689.jpg,cd4c,3
Type_3,1613.jpg,cd65,3
train/Type_2,888.jpg,cd66,3
Type_2,2053.jpg,cd66,3
Type_1,2630.jpg,cd6c,3
train/Type_3,694.jpg,cd6c,3
Type_1,6433.jpg,cd77,3
Type_2,1703.jpg,cd77,3
Type_2,2899.jpg,cd7c,3
train/Type_2,849.jpg,cd80,3
train/Type_2,522.jpg,cd88,3
Type_3,2615.jpg,cd88,3
Type_3,67.jpg,cd88,3
Type_2,442.jpg,cd8a,3
Type_3,924.jpg,cd8a,3
Type_2,1878.jpg,cd8a,3
train/Type_2,84.jpg,cd8a,3
train/Type_3,23.jpg,cd8a,3
Type_3,660.jpg,cd8a,3
Type_2,2956.jpg,cd94,3
Type_2,4954.jpg,cd98,3
train/Type_2,351.jpg,cd9c,3
Type_2,490.jpg,cd9d,3
train/Type_2,1087.jpg,cda2,3
Type_3,3445.jpg,cda9,3
train/Type_3,347.jpg,cda9,3
Type_3,730.jpg,cdaa,3
Type_2,6664.jpg,cdab,3
Type_2,3503.jpg,cdae,3
Type_2,3430.jpg,cdb2,3
Type_2,1721.jpg,cdba,3
Type_3,567.jpg,cdbb,3
Type_2,380.jpg,cdbc,3
Type_2,234.jpg,cdbc,3
Type_2,2264.jpg,cdbd,3
train/Type_2,798.jpg,cdcc,3
Type_3,3744.jpg,cdcc,3
Type_2,249.jpg,cdcc,3
Type_2,1055.jpg,cdce,3
Type_2,1085.jpg,cdce,3
Type_3,4962.jpg,cdcf,3
Type_2,4932.jpg,cde7,3
train/Type_2,794.jpg,cdea,3
train/Type_1,855.jpg,cdec,3
Type_2,3792.jpg,cdee,3
train/Type_2,4.jpg,cdfc,3
train/Type_3,825.jpg,ce06,3
Type_2,1170.jpg,ce0e,3
Type_3,1621.jpg,ce14,3
Type_2,530.jpg,ce15,3
Type_1,635.jpg,ce18,3
Type_1,2284.jpg,ce18,3
Type_1,1214.jpg,ce18,3
Type_2,185.jpg,ce1a,3
Type_1,2010.jpg,ce1c,3
Type_2,3904.jpg,ce1c,3
train/Type_1,1220.jpg,ce1c,3
Type_3,1786.jpg,ce1c,3
train/Type_2,549.jpg,ce1d,3
train/Type_3,742.jpg,ce1e,3
Type_2,3275.jpg,ce22,3
Type_3,892.jpg,ce26,3
Type_3,3965.jpg,ce27,3
Type_2,6706.jpg,ce2b,3
Type_2,6704.jpg,ce2b,3
Type_2,6705.jpg,ce2b,3
Type_1,1958.jpg,ce2c,3
Type_2,3038.jpg,ce2e,3
Type_1,6416.jpg,ce33,3
Type_2,363.jpg,ce34,3
Type_2,3249.jpg,ce35,3
Type_3,2804.jpg,ce36,3
Type_3,2257.jpg,ce38,3
train/Type_2,152.jpg,ce39,3
Type_2,1999.jpg,ce39,3
Type_2,6568.jpg,ce3a,3
Type_1,3141.jpg,ce3b,3
Type_2,4450.jpg,ce3c,3
Type_1,3664.jpg,ce3c,3
Type_2,4451.jpg,ce3c,3
train/Type_3,654.jpg,ce3c,3
train/Type_3,650.jpg,ce3d,3
train/Type_2,316.jpg,ce3d,3
Type_2,4391.jpg,ce3e,3
train/Type_2,632.jpg,ce41,3
Type_2,1929.jpg,ce41,3
Type_2,3098.jpg,ce43,3
Type_2,1905.jpg,ce43,3
train/Type_3,1429.jpg,ce48,3
Type_2,317.jpg,ce4e,3
train/Type_1,928.jpg,ce5c,3
train/Type_2,1302.jpg,ce5c,3
train/Type_2,149.jpg,ce5c,3
Type_2,2840.jpg,ce5c,3
train/Type_3,170.jpg,ce64,3
train/Type_1,889.jpg,ce66,3
Type_1,2659.jpg,ce66,3
Type_2,6597.jpg,ce68,3
Type_2,6595.jpg,ce68,3
Type_2,6596.jpg,ce68,3
Type_1,988.jpg,ce6c,3
Type_1,3755.jpg,ce6c,3
Type_1,3371.jpg,ce6c,3
Type_3,1637.jpg,ce6e,3
Type_1,6387.jpg,ce71,3
Type_2,3485.jpg,ce77,3
Type_2,1587.jpg,ce79,3
Type_1,334.jpg,ce7c,3
Type_2,2338.jpg,ce7c,3
Type_2,4871.jpg,ce7c,3
Type_2,2335.jpg,ce7e,3
train/Type_1,1013.jpg,ce7f,3
Type_3,4389.jpg,ce88,3
train/Type_2,1217.jpg,ce8c,3
Type_3,4108.jpg,ce8c,3
Type_3,5716.jpg,ce8c,3
Type_3,4960.jpg,ce8c,3
Type_2,6521.jpg,ce8c,3
Type_3,327.jpg,ce91,3
Type_1,1535.jpg,ce97,3
Type_2,6083.jpg,ce98,3
Type_2,4249.jpg,ce99,3
Type_2,1497.jpg,ce9c,3
Type_3,1787.jpg,ce9c,3
train/Type_3,555.jpg,ce9c,3
Type_3,4856.jpg,ce9d,3
train/Type_3,923.jpg,cea0,3
Type_3,535.jpg,cea4,3
train/Type_2,561.jpg,cea8,3
Type_2,6577.jpg,ceaa,3
Type_2,4110.jpg,ceaa,3
Type_2,1258.jpg,ceaa,3
Type_2,1586.jpg,ceaa,3
Type_3,1834.jpg,ceac,3
Type_2,5720.jpg,ceac,3
Type_3,4351.jpg,ceac,3
train/Type_3,1207.jpg,ceac,3
Type_2,2855.jpg,ceae,3
Type_1,4703.jpg,ceb1,3
Type_2,3964.jpg,ceb9,3
Type_3,3010.jpg,ceba,3
Type_2,413.jpg,cebb,3
Type_2,2545.jpg,cebb,3
train/Type_2,541.jpg,cebb,3
train/Type_2,453.jpg,cebb,3
Type_2,4220.jpg,cebc,3
Type_3,5579.jpg,cec1,3
train/Type_2,1392.jpg,cec2,3
Type_2,4843.jpg,cec4,3
Type_3,4801.jpg,cec5,3
train/Type_3,1307.jpg,cec7,3
Type_2,4712.jpg,cec7,3
Type_2,4440.jpg,cec8,3
Type_2,6495.jpg,cec8,3
train/Type_3,1355.jpg,cec8,3
Type_3,5559.jpg,cec8,3
Type_3,5270.jpg,cec9,3
Type_2,589.jpg,ceca,3
Type_2,3707.jpg,ceca,3
train/Type_2,443.jpg,ceca,3
Type_2,3329.jpg,ceca,3
Type_2,4622.jpg,ceca,3
Type_2,3481.jpg,cecb,3
Type_3,3728.jpg,cecc,3
Type_2,4439.jpg,cecc,3
train/Type_2,67.jpg,cecc,3
Type_2,6477.jpg,cecc,3
Type_2,1764.jpg,cecc,3
train/Type_3,323.jpg,cecc,3
Type_3,5330.jpg,cecc,3
Type_2,4570.jpg,cecc,3
Type_2,3315.jpg,cecc,3
Type_2,2049.jpg,cecc,3
Type_2,1752.jpg,cecc,3
Type_2,3852.jpg,cecc,3
Type_3,4215.jpg,cecc,3
train/Type_2,743.jpg,cecc,3
Type_2,4183.jpg,cecd,3
Type_3,5571.jpg,cecd,3
train/Type_2,1454.jpg,cecd,3
Type_2,1385.jpg,cecd,3
Type_3,2213.jpg,cecd,3
train/Type_3,295.jpg,cecd,3
Type_2,2487.jpg,cecd,3
Type_1,3973.jpg,cece,3
Type_3,3144.jpg,cece,3
train/Type_3,1306.jpg,cece,3
Type_2,5335.jpg,ced5,3
Type_2,1116.jpg,ced8,3
Type_2,999.jpg,ced8,3
Type_2,2407.jpg,ced9,3
Type_3,4089.jpg,cedc,3
train/Type_3,130.jpg,cedc,3
Type_3,4088.jpg,cedc,3
Type_3,4191.jpg,cedd,3
train/Type_3,399.jpg,cedd,3
Type_2,6668.jpg,cedd,3
Type_2,241.jpg,cedd,3
Type_3,3891.jpg,cedd,3
Type_3,5342.jpg,cee1,3
Type_3,2427.jpg,cee2,3
Type_3,1630.jpg,cee5,3
train/Type_2,525.jpg,cee5,3
Type_2,3046.jpg,cee6,3
Type_2,5660.jpg,cee6,3
train/Type_2,110.jpg,cee8,3
Type_1,257.jpg,cee8,3
Type_2,2125.jpg,cee9,3
Type_2,4624.jpg,ceeb,3
Type_2,3534.jpg,ceec,3
Type_3,1135.jpg,ceec,3
train/Type_2,504.jpg,ceec,3
Type_1,1087.jpg,ceec,3
train/Type_3,1094.jpg,ceec,3
Type_1,3335.jpg,ceec,3
Type_2,3077.jpg,ceec,3
Type_1,639.jpg,ceec,3
Type_2,1555.jpg,ceec,3
Type_3,692.jpg,ceec,3
Type_3,4378.jpg,ceec,3
Type_3,3267.jpg,ceec,3
Type_2,2044.jpg,ceec,3
Type_2,4651.jpg,ceec,3
Type_1,456.jpg,ceec,3
Type_1,1472.jpg,ceec,3
Type_2,4653.jpg,ceed,3
Type_2,4369.jpg,ceed,3
train/Type_3,672.jpg,ceed,3
Type_2,4272.jpg,ceed,3
Type_3,3593.jpg,ceee,3
Type_3,1901.jpg,ceee,3
train/Type_2,72.jpg,ceee,3
Type_1,3402.jpg,ceee,3
Type_2,1317.jpg,ceee,3
Type_3,5459.jpg,ceee,3
Type_2,4621.jpg,ceee,3
Type_3,4464.jpg,ceee,3
Type_2,6480.jpg,ceee,3
train/Type_3,212.jpg,ceee,3
Type_2,2705.jpg,ceee,3
Type_2,333.jpg,ceef,3
Type_3,4697.jpg,ceef,3
Type_2,4642.jpg,ceef,3
Type_2,209.jpg,cef8,3
Type_2,1533.jpg,cefc,3
Type_2,971.jpg,cefc,3
Type_2,3758.jpg,cefc,3
Type_2,4213.jpg,cefd,3
Type_3,4453.jpg,cefd,3
Type_1,5773.jpg,cefd,3
Type_2,3114.jpg,cefd,3
Type_3,3632.jpg,cefd,3
Type_2,1275.jpg,cefd,3
Type_2,192.jpg,cefe,3
Type_3,4463.jpg,cefe,3
Type_2,1911.jpg,ceff,3
train/Type_1,401.jpg,cf13,3
train/Type_2,121.jpg,cf22,3
Type_2,3563.jpg,cf2a,3
Type_2,6694.jpg,cf34,3
Type_2,4915.jpg,cf37,3
train/Type_1,1308.jpg,cf53,3
train/Type_2,86.jpg,cf58,3
Type_2,356.jpg,cf66,3
Type_2,126.jpg,cf82,3
train/Type_2,1247.jpg,cf82,3
Type_2,2994.jpg,cf8a,3
Type_2,3791.jpg,cf8a,3
Type_2,2478.jpg,cf8a,3
Type_2,240.jpg,cf8a,3
Type_2,2600.jpg,cf98,3
train/Type_2,719.jpg,cf9d,3
train/Type_2,1025.jpg,cfa3,3
Type_1,4322.jpg,cfb1,3
Type_3,3919.jpg,cfba,3
train/Type_3,737.jpg,cfcc,3
Type_3,1784.jpg,cfcc,3
Type_2,2441.jpg,cfcc,3
Type_2,1286.jpg,cfcc,3
Type_2,17.jpg,cfcc,3
Type_2,2567.jpg,cfcc,3
Type_1,1445.jpg,cfdc,3
Type_1,2764.jpg,cfdc,3
Type_3,3290.jpg,cfdc,3
train/Type_3,18.jpg,cfea,3
train/Type_2,156.jpg,cfee,3
Type_3,4433.jpg,cfee,3
Type_2,5887.jpg,cfee,3
Type_2,3947.jpg,d03e,3
Type_2,4992.jpg,d095,3
Type_3,560.jpg,d107,3
Type_2,1120.jpg,d164,3
Type_3,1418.jpg,d175,3
Type_2,3883.jpg,d1bc,3
Type_3,6796.jpg,d239,3
Type_2,492.jpg,d24e,3
Type_2,3747.jpg,d24e,3
Type_2,4482.jpg,d2fd,3
Type_3,3129.jpg,d2ff,3
Type_3,6813.jpg,d30d,3
Type_1,3975.jpg,d36c,3
Type_2,3459.jpg,d37d,3
Type_2,250.jpg,d38c,3
train/Type_2,1203.jpg,d39c,3
Type_1,1930.jpg,d3f3,3
Type_2,6728.jpg,d3f5,3
Type_2,6792.jpg,d400,3
Type_2,2388.jpg,d4fb,3
Type_3,154.jpg,d531,3
Type_1,3831.jpg,d5c3,3
Type_2,3693.jpg,d5cc,3
Type_3,4997.jpg,d60e,3
Type_3,2648.jpg,d613,3
Type_1,4913.jpg,d621,3
Type_2,99.jpg,d639,3
Type_2,320.jpg,d639,3
train/Type_2,364.jpg,d688,3
train/Type_3,866.jpg,d69c,3
Type_2,5537.jpg,d69d,3
Type_2,445.jpg,d6a9,3
Type_2,585.jpg,d6a9,3
Type_2,139.jpg,d6b9,3
Type_2,3266.jpg,d6bf,3
Type_1,1871.jpg,d6cb,3
Type_1,3078.jpg,d6cc,3
Type_2,2919.jpg,d714,3
Type_2,3455.jpg,d715,3
train/Type_2,445.jpg,d735,3
train/Type_2,153.jpg,d748,3
Type_2,3061.jpg,d75d,3
Type_2,2266.jpg,d78c,3
Type_1,3048.jpg,d7cc,3
Type_1,1785.jpg,d7cc,3
Type_1,473.jpg,d7dc,3
Type_3,4959.jpg,d889,3
Type_3,3787.jpg,d891,3
Type_3,5486.jpg,d8ee,3
train/Type_2,43.jpg,d8ee,3
Type_2,5082.jpg,d933,3
Type_2,1740.jpg,d935,3
Type_2,1125.jpg,d935,3
Type_2,373.jpg,d939,3
train/Type_2,56.jpg,d94d,3
Type_2,2934.jpg,d969,3
Type_2,938.jpg,d96e,3
train/Type_3,1275.jpg,d983,3
train/Type_2,1047.jpg,d98c,4
Type_2,4366.jpg,d99c,4
Type_3,4152.jpg,d9ae,4
train/Type_2,1143.jpg,d9b1,4
train/Type_2,775.jpg,d9c1,4
Type_2,1978.jpg,d9d5,4
Type_2,465.jpg,d9ee,4
train/Type_2,564.jpg,da18,4
Type_2,2430.jpg,da35,4
Type_2,3064.jpg,daa6,4
train/Type_2,45.jpg,dacd,4
Type_3,3004.jpg,db2c,4
train/Type_2,762.jpg,db71,4
Type_1,2423.jpg,db77,4
Type_3,6801.jpg,dbc5,4
Type_2,147.jpg,dbfd,4
train/Type_2,584.jpg,dc00,4
Type_2,2734.jpg,dc06,4
Type_2,3475.jpg,dc0c,4
Type_2,3150.jpg,dc0c,4
Type_2,2970.jpg,dc0d,4
Type_3,5458.jpg,dc15,4
Type_1,1396.jpg,dc16,4
Type_3,3495.jpg,dc1c,4
train/Type_1,1077.jpg,dc1e,4
Type_2,3140.jpg,dc1f,4
Type_2,2358.jpg,dc21,4
Type_1,4539.jpg,dc27,4
Type_2,898.jpg,dc29,4
Type_2,2701.jpg,dc33,4
Type_2,2768.jpg,dc3d,4
Type_2,160.jpg,dc3d,4
Type_2,2020.jpg,dc45,4
train/Type_3,475.jpg,dc63,4
train/Type_2,1126.jpg,dc63,4
Type_3,5271.jpg,dc63,4
Type_2,1982.jpg,dc6d,4
Type_3,5081.jpg,dc74,4
Type_3,71.jpg,dc79,4
Type_1,64.jpg,dc7a,4
Type_1,596.jpg,dc7c,4
Type_3,5024.jpg,dc83,4
Type_3,2324.jpg,dc88,4
Type_3,1160.jpg,dc88,4
Type_2,226.jpg,dc89,4
Type_1,603.jpg,dc89,4
Type_3,2852.jpg,dc89,4
train/Type_3,962.jpg,dc8a,4
Type_2,5468.jpg,dc8b,4
Type_3,5397.jpg,dc8b,4
Type_3,6724.jpg,dc94,4
Type_2,2470.jpg,dc98,4
Type_2,5890.jpg,dc99,4
Type_3,4635.jpg,dca1,4
Type_2,5471.jpg,dca3,4
Type_1,2368.jpg,dca7,4
train/Type_1,805.jpg,dca7,4
Type_3,1665.jpg,dca8,4
Type_2,962.jpg,dca8,4
Type_3,4845.jpg,dca9,4
Type_3,4149.jpg,dca9,4
Type_3,4150.jpg,dca9,4
Type_3,1598.jpg,dcad,4
Type_2,4246.jpg,dcb5,4
Type_3,5675.jpg,dcb7,4
train/Type_1,205.jpg,dcb8,4
Type_2,3945.jpg,dcb9,4
Type_3,4812.jpg,dcb9,4
Type_3,4532.jpg,dcb9,4
Type_2,4099.jpg,dcb9,4
Type_1,6391.jpg,dcba,4
Type_2,2001.jpg,dcbb,4
Type_3,885.jpg,dcbb,4
Type_2,3586.jpg,dcbb,4
Type_3,5479.jpg,dcbd,4
Type_2,5753.jpg,dcc1,4
Type_2,486.jpg,dcc1,4
Type_2,6900.jpg,dcc2,4
Type_1,5407.jpg,dcc3,4
Type_3,4238.jpg,dcc3,4
Type_2,5596.jpg,dcc3,4
train/Type_3,1015.jpg,dcc3,4
Type_2,6899.jpg,dcc3,4
Type_2,5228.jpg,dcc5,4
train/Type_3,949.jpg,dcc5,4
train/Type_3,943.jpg,dcc5,4
Type_2,5632.jpg,dcc5,4
Type_3,2291.jpg,dcc5,4
Type_3,5213.jpg,dcc5,4
Type_2,211.jpg,dcc5,4
Type_2,4372.jpg,dcc5,4
Type_2,5525.jpg,dcc5,4
Type_3,4408.jpg,dcc5,4
Type_2,4181.jpg,dcc5,4
Type_3,5423.jpg,dcc5,4
Type_3,5202.jpg,dcc7,4
Type_3,2794.jpg,dcc7,4
Type_2,4459.jpg,dcc7,4
Type_1,6320.jpg,dcc9,4
Type_3,5413.jpg,dcc9,4
Type_3,5314.jpg,dcc9,4
train/Type_1,396.jpg,dcca,4
Type_3,6055.jpg,dccb,4
Type_3,5417.jpg,dccb,4
Type_1,5977.jpg,dccb,4
Type_3,4754.jpg,dccb,4
Type_3,4799.jpg,dccb,4
Type_2,2531.jpg,dccc,4
Type_3,911.jpg,dccc,4
Type_1,1374.jpg,dccc,4
Type_2,6135.jpg,dccc,4
Type_2,5377.jpg,dccc,4
Type_2,2717.jpg,dccc,4
Type_2,4373.jpg,dccc,4
Type_2,5180.jpg,dccc,4
train/Type_2,284.jpg,dccd,4
Type_3,2985.jpg,dccd,4
Type_3,2548.jpg,dccd,4
Type_3,4700.jpg,dccd,4
Type_2,297.jpg,dccd,4
Type_3,4173.jpg,dccd,4
Type_2,232.jpg,dccd,4
Type_3,4699.jpg,dccd,4
train/Type_3,740.jpg,dccd,4
Type_3,4770.jpg,dcce,4
Type_3,4583.jpg,dcce,4
Type_2,1137.jpg,dcce,4
Type_2,3847.jpg,dcce,4
train/Type_2,88.jpg,dccf,4
Type_3,4823.jpg,dccf,4
Type_3,4534.jpg,dccf,4
Type_2,2061.jpg,dcd3,4
Type_3,5268.jpg,dcd5,4
Type_3,5676.jpg,dcd7,4
train/Type_2,1186.jpg,dcd9,4
Type_3,5331.jpg,dcdd,4
Type_3,5262.jpg,dcdd,4
Type_2,5181.jpg,dce1,4
Type_3,5424.jpg,dce3,4
Type_3,5351.jpg,dce3,4
Type_1,5406.jpg,dce3,4
Type_2,5430.jpg,dce3,4
Type_3,5318.jpg,dce3,4
Type_2,5494.jpg,dce3,4
Type_3,4504.jpg,dce5,4
Type_2,5493.jpg,dce5,4
Type_2,1650.jpg,dce5,4
Type_3,5266.jpg,dce5,4
Type_2,4711.jpg,dce7,4
Type_2,4253.jpg,dce7,4
Type_3,4508.jpg,dce7,4
Type_3,4506.jpg,dce7,4
Type_2,4317.jpg,dce7,4
Type_3,4877.jpg,dce9,4
train/Type_2,572.jpg,dce9,4
Type_2,1153.jpg,dce9,4
Type_2,4663.jpg,dce9,4
Type_1,4540.jpg,dcea,4
Type_3,4677.jpg,dceb,4
Type_1,5981.jpg,dceb,4
Type_3,5612.jpg,dceb,4
Type_3,4778.jpg,dceb,4
Type_3,4612.jpg,dceb,4
train/Type_2,1122.jpg,dceb,4
Type_3,6054.jpg,dceb,4
Type_2,2449.jpg,dced,4
Type_3,5767.jpg,dced,4
Type_2,4682.jpg,dced,4
Type_1,2732.jpg,dced,4
Type_2,6846.jpg,dced,4
Type_2,4586.jpg,dcee,4
Type_2,4585.jpg,dcee,4
Type_3,4860.jpg,dcef,4
Type_1,4511.jpg,dcef,4
train/Type_3,527.jpg,dcef,4
Type_3,5766.jpg,dcf3,4
Type_3,5478.jpg,dcf7,4
Type_3,5339.jpg,dcf9,4
Type_2,5382.jpg,dcf9,4
Type_1,872.jpg,dcfa,4
Type_1,600.jpg,dcfb,4
Type_2,2580.jpg,dcfb,4
Type_2,4185.jpg,dcfd,4
train/Type_3,466.jpg,dcfd,4
Type_2,3088.jpg,dd09,4
Type_3,21.jpg,dd0f,4
train/Type_3,543.jpg,dd18,4
Type_2,5058.jpg,dd21,4
Type_1,2398.jpg,dd2d,4
Type_1,3740.jpg,dd2d,4
Type_1,2718.jpg,dd2f,4
Type_2,2080.jpg,dd2f,4
Type_2,76.jpg,dd31,4
train/Type_3,242.jpg,dd35,4
Type_2,868.jpg,dd37,4
Type_1,3041.jpg,dd37,4
train/Type_2,1044.jpg,dd3d,4
Type_1,1566.jpg,dd4c,4
Type_3,5694.jpg,dd6b,4
Type_3,6606.jpg,dd6d,4
Type_1,5929.jpg,dd73,4
Type_1,1465.jpg,dd75,4
train/Type_3,731.jpg,dd7d,4
Type_2,3753.jpg,dd86,4
Type_2,1494.jpg,ddaa,4
Type_3,6752.jpg,ddb1,4
Type_1,1853.jpg,ddb9,4
Type_2,4529.jpg,ddbd,4
Type_2,4838.jpg,ddc9,4
train/Type_2,1083.jpg,ddd8,4
Type_1,4043.jpg,dddd,4
train/Type_3,1366.jpg,dded,4
Type_2,4481.jpg,dded,4
Type_2,1720.jpg,ddee,4
Type_2,3450.jpg,ddef,4
Type_3,5965.jpg,ddf7,4
Type_2,6212.jpg,ddfb,4
Type_2,20.jpg,ddff,4
Type_2,2898.jpg,de05,4
Type_1,1769.jpg,de19,4
train/Type_2,1272.jpg,de1c,4
Type_1,3032.jpg,de2c,4
train/Type_3,1335.jpg,de2c,4
train/Type_2,1227.jpg,de33,4
Type_2,3757.jpg,de34,4
Type_1,2354.jpg,de39,4
Type_3,437.jpg,de4a,4
Type_2,112.jpg,de5c,4
Type_1,392.jpg,de62,4
Type_2,1552.jpg,de63,4
Type_2,3861.jpg,de6c,4
train/Type_2,1046.jpg,de73,4
train/Type_3,695.jpg,de88,4
Type_2,360.jpg,de8e,4
Type_2,1886.jpg,de8e,4
Type_3,4816.jpg,de95,4
Type_2,822.jpg,de98,4
train/Type_1,802.jpg,de99,4
Type_3,4846.jpg,de99,4
Type_3,329.jpg,dea9,4
Type_1,132.jpg,dea9,4
Type_2,2294.jpg,dead,4
Type_3,6605.jpg,dead,4
Type_2,4252.jpg,deb7,4
train/Type_1,578.jpg,deb9,4
Type_3,2508.jpg,debd,4
Type_3,4813.jpg,dec1,4
train/Type_3,780.jpg,dec3,4
Type_1,6435.jpg,dec3,4
Type_3,4772.jpg,dec5,4
Type_2,4834.jpg,dec9,4
Type_2,6136.jpg,decc,4
Type_1,33.jpg,decd,4
Type_3,4771.jpg,decd,4
Type_2,3056.jpg,dece,4
Type_2,4931.jpg,decf,4
train/Type_3,197.jpg,ded9,4
Type_2,3223.jpg,dedc,4
train/Type_3,38.jpg,dedd,4
Type_3,5260.jpg,dedd,4
Type_2,6666.jpg,dedd,4
train/Type_2,1076.jpg,dee3,4
Type_1,1429.jpg,dee3,4
Type_2,149.jpg,dee3,4
Type_2,1107.jpg,dee3,4
Type_3,1403.jpg,dee7,4
Type_2,4786.jpg,dee7,4
Type_3,4763.jpg,dee9,4
Type_2,3413.jpg,dee9,4
train/Type_1,759.jpg,deeb,4
Type_3,4847.jpg,deec,4
Type_2,2936.jpg,deed,4
Type_2,4329.jpg,deed,4
Type_2,4937.jpg,deed,4
Type_3,4827.jpg,deee,4
Type_3,5739.jpg,deef,4
Type_3,2645.jpg,deef,4
Type_3,5605.jpg,deef,4
Type_2,5372.jpg,def7,4
train/Type_3,646.jpg,defd,4
Type_3,1697.jpg,deff,4
Type_1,1737.jpg,deff,4
Type_1,1826.jpg,df0c,4
Type_3,4189.jpg,df1d,4
Type_3,365.jpg,df1d,4
train/Type_1,1123.jpg,df23,4
Type_2,5664.jpg,df24,4
train/Type_2,701.jpg,df37,4
train/Type_1,1427.jpg,df3e,4
Type_3,4432.jpg,df6c,4
Type_1,3798.jpg,df75,4
Type_1,6389.jpg,df7d,4
Type_2,3844.jpg,df84,4
Type_2,1947.jpg,df84,4
Type_2,2068.jpg,df84,4
Type_2,659.jpg,df86,4
Type_2,2221.jpg,df86,4
Type_2,2784.jpg,df86,4
Type_2,2566.jpg,df86,4
train/Type_2,51.jpg,df99,4
Type_1,2364.jpg,df99,4
Type_2,3901.jpg,dfa4,4
train/Type_2,545.jpg,dfa6,4
Type_2,281.jpg,dfa8,4
Type_3,2697.jpg,dfaf,4
Type_2,2078.jpg,dfcc,4
Type_2,1232.jpg,dfd9,4
Type_2,1365.jpg,dfdb,4
Type_2,4471.jpg,dfe7,4
Type_3,3873.jpg,dfeb,4
train/Type_3,800.jpg,dfed,4
Type_2,2847.jpg,dfee,4
